Smiles,value,source,property
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,B3DB,bbb
N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,1,B3DB,bbb
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1,B3DB,bbb
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,1,B3DB,bbb
O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1,1,B3DB,bbb
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,1,B3DB,bbb
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,1,B3DB,bbb
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1,B3DB,bbb
O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br,1,B3DB,bbb
O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,1,B3DB,bbb
NC(=O)c1cnn(C2OC(CO)C(O)C2O)n1,1,B3DB,bbb
Nc1cc(N)c(N)cc1N,1,B3DB,bbb
O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,1,B3DB,bbb
O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,1,B3DB,bbb
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1,B3DB,bbb
O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,1,B3DB,bbb
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC,1,B3DB,bbb
Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,1,B3DB,bbb
O=C1NCC(c2ccccc2)C2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)O1,1,B3DB,bbb
O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,1,B3DB,bbb
Cc1ccc(NC2=NCCN2)c(Cl)c1,1,B3DB,bbb
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1,B3DB,bbb
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1,B3DB,bbb
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,B3DB,bbb
CC(=O)N1CCN(c2ccc(OCC3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1,B3DB,bbb
CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21,1,B3DB,bbb
CC(=O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,1,B3DB,bbb
NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,1,B3DB,bbb
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,1,B3DB,bbb
Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,1,B3DB,bbb
CSC(=N)N,1,B3DB,bbb
COc1ccc2c3c1O[C@@H]1C(O)CC[C@@]4(O)C(C2)NCC[C@]314,1,B3DB,bbb
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,1,B3DB,bbb
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,1,B3DB,bbb
O=S1(=O)N[C@H]2CCCN2c2ccccc21,1,B3DB,bbb
CC(C)CC1C(=O)N2CCC[C@H]2C2O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1,B3DB,bbb
Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1,1,B3DB,bbb
NC(=O)N1c2ccccc2CC(O)c2ccccc21,1,B3DB,bbb
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2ccn(CCN3CCCC3)c2c1,1,B3DB,bbb
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,1,B3DB,bbb
C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,1,B3DB,bbb
Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,1,B3DB,bbb
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,1,B3DB,bbb
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,1,B3DB,bbb
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,1,B3DB,bbb
CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1,B3DB,bbb
CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1,1,B3DB,bbb
CC(=O)OC1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OCC3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1,B3DB,bbb
CC(C)CC(CN)CC(=O)O,1,B3DB,bbb
CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1,1,B3DB,bbb
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,1,B3DB,bbb
CC(=O)Nc1nnc(S(N)(=O)=O)s1,1,B3DB,bbb
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,1,B3DB,bbb
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,1,B3DB,bbb
CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,1,B3DB,bbb
COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,1,B3DB,bbb
COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,1,B3DB,bbb
O=NN(CCCl)C(=O)NCCCl,1,B3DB,bbb
O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,1,B3DB,bbb
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,1,B3DB,bbb
CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,1,B3DB,bbb
O=C(CF)NCCCCCC(=O)Nc1ccccc1,1,B3DB,bbb
CC(=O)Oc1ccccc1C(=O)O,1,B3DB,bbb
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,B3DB,bbb
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1,B3DB,bbb
C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1,B3DB,bbb
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1,B3DB,bbb
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,1,B3DB,bbb
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,1,B3DB,bbb
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,1,B3DB,bbb
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1,B3DB,bbb
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,1,B3DB,bbb
CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,1,B3DB,bbb
CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,1,B3DB,bbb
Cn1nnc2c(C(N)=O)ncn2c1=O,1,B3DB,bbb
NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,1,B3DB,bbb
CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,1,B3DB,bbb
CC(C)(C)NC(=O)[C@@]1(c2c(C(=O)O)[nH]c3cc(Cl)ccc23)N2C(=O)[C@]21c1ccc(OCc2ccc(Cl)cc2)cc1,1,B3DB,bbb
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,1,B3DB,bbb
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,1,B3DB,bbb
O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,1,B3DB,bbb
O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,1,B3DB,bbb
O=C(O)CNC(=O)c1ccccc1O,1,B3DB,bbb
CCCN(CCC)CCc1cc(O)c2c(c1)CC(=O)N2,1,B3DB,bbb
CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,1,B3DB,bbb
CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1,B3DB,bbb
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,1,B3DB,bbb
NC1(C(=O)O)CCCC1,1,B3DB,bbb
CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1,1,B3DB,bbb
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1,B3DB,bbb
CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,1,B3DB,bbb
COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,1,B3DB,bbb
N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O,1,B3DB,bbb
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,1,B3DB,bbb
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,1,B3DB,bbb
C=CC#N,1,B3DB,bbb
CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,1,B3DB,bbb
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1,B3DB,bbb
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,1,B3DB,bbb
Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,1,B3DB,bbb
NCCCS(=O)(=O)O,1,B3DB,bbb
O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,1,B3DB,bbb
COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,1,B3DB,bbb
Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,1,B3DB,bbb
CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,1,B3DB,bbb
CC(C)(C)/[N+]([O-])=C\c1cc[n+]([O-])cc1,1,B3DB,bbb
CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1,1,B3DB,bbb
CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1,1,B3DB,bbb
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,B3DB,bbb
CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,1,B3DB,bbb
COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,1,B3DB,bbb
O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,1,B3DB,bbb
CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,1,B3DB,bbb
CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,1,B3DB,bbb
CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,1,B3DB,bbb
NC(=O)C1c2ccccc2C2OC2c2ccccc21,1,B3DB,bbb
NC(=O)N1c2ccccc2C2CC2c2ccccc21,1,B3DB,bbb
NC(=O)[C@@H]1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21,1,B3DB,bbb
CN1C(=O)CC[C@H]1c1cccnc1,1,B3DB,bbb
Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,1,B3DB,bbb
CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,1,B3DB,bbb
CC(=O)Nc1ccc(O)cc1,1,B3DB,bbb
CNCCc1ccccn1,1,B3DB,bbb
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1,B3DB,bbb
NC(=O)N1c2ccccc2C2OC2c2ccccc21,1,B3DB,bbb
ClCCl,1,B3DB,bbb
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1,B3DB,bbb
CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,1,B3DB,bbb
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1,B3DB,bbb
CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,1,B3DB,bbb
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,1,B3DB,bbb
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1,B3DB,bbb
CC(C)c1nc(-c2ncn3c2CNC(=O)c2c(Cl)cccc2-3)no1,1,B3DB,bbb
CC1(C)SSC(C)(C)[C@@H](C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)C(N)Cc1ccc(O)cc1,1,B3DB,bbb
CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,1,B3DB,bbb
CC1C=Nc2c1c(=O)[nH]c(=O)n2C,1,B3DB,bbb
CCC1(C)CC(=O)NC1=O,1,B3DB,bbb
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1,B3DB,bbb
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,1,B3DB,bbb
Cn1cnc2c1c(=O)[nH]c(=O)n2C,1,B3DB,bbb
N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1,1,B3DB,bbb
O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,1,B3DB,bbb
[Li],1,B3DB,bbb
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1,B3DB,bbb
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1,B3DB,bbb
CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1,B3DB,bbb
CN1C(=O)C2N=CN=C2N(C)C1=O,1,B3DB,bbb
CN1C(=O)C2NC=NC2N(C)C1=O,1,B3DB,bbb
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1,B3DB,bbb
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,B3DB,bbb
CC(Cl)Cl,1,B3DB,bbb
CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,1,B3DB,bbb
CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,1,B3DB,bbb
CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,1,B3DB,bbb
Cc1cc(Br)cc(C)c1NC1=NCCN1,1,B3DB,bbb
N=C(N)SCCF,1,B3DB,bbb
CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,1,B3DB,bbb
CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,1,B3DB,bbb
CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,1,B3DB,bbb
CC1NC(=O)C2(CCCC2)NC1=O,1,B3DB,bbb
C[C@@H]1NC(=O)C2(CCCC2)NC1=O,1,B3DB,bbb
CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,1,B3DB,bbb
CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,1,B3DB,bbb
CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(I)s3)CC2)C1=O,1,B3DB,bbb
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,1,B3DB,bbb
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,1,B3DB,bbb
NC(=O)c1ccccc1,1,B3DB,bbb
O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,1,B3DB,bbb
O=[N+]([O-])c1nccn1CCCF,1,B3DB,bbb
C#CCO,1,B3DB,bbb
C=CCc1ccccc1OCC(O)CNC(C)C,1,B3DB,bbb
CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,1,B3DB,bbb
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1,B3DB,bbb
CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl,1,B3DB,bbb
COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,1,B3DB,bbb
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,1,B3DB,bbb
COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,B3DB,bbb
Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,1,B3DB,bbb
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1,B3DB,bbb
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@H](CO)C3)c2n1,1,B3DB,bbb
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,B3DB,bbb
C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1,B3DB,bbb
OCC(O)CO,1,B3DB,bbb
CCCC(CCC)C(=O)O,1,B3DB,bbb
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1,B3DB,bbb
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,1,B3DB,bbb
CCC1(C)C(=O)NC(=O)NC1=O,1,B3DB,bbb
Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,1,B3DB,bbb
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1,B3DB,bbb
CC(C)Cc1ccc(C(C)C(=O)O)cc1,1,B3DB,bbb
CCO,1,B3DB,bbb
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,1,B3DB,bbb
Fc1cccc(F)c1N=C1NCCN1,1,B3DB,bbb
NNCCc1ccccc1,1,B3DB,bbb
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cnn(CCN3CCCC3)c2c1,1,B3DB,bbb
O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,1,B3DB,bbb
S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,1,B3DB,bbb
NCC1(CC(=O)O)CCCCC1,1,B3DB,bbb
CCNC(=O)C(C(N)=O)c1ccccc1,1,B3DB,bbb
NC(=O)OCC(COC(N)=O)c1ccccc1,1,B3DB,bbb
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,1,B3DB,bbb
CCC(=O)N[C@@H]1C(=O)NC(=O)NC1=NC[C@H](O)[C@H](O)[C@H](O)CO,1,B3DB,bbb
CCCC(C)(COC(N)=O)COC(=O)NC,1,B3DB,bbb
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,B3DB,bbb
C=CC=C,1,B3DB,bbb
C=CCc1cccc(/C=N\NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,1,B3DB,bbb
CC(C)CO,1,B3DB,bbb
CC(N)C(=O)O,1,B3DB,bbb
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,1,B3DB,bbb
COC(=O)C1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)CC1C,1,B3DB,bbb
COC(=O)[C@@H]1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)C[C@H]1C,1,B3DB,bbb
C[n+]1ccccc1/C=N/O,1,B3DB,bbb
O=[N+]([O-])c1nccn1CCCCCCCCF,1,B3DB,bbb
CCCO,1,B3DB,bbb
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1,B3DB,bbb
Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,1,B3DB,bbb
Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,1,B3DB,bbb
NC1=NCC2c3ccccc3Cc3ccccc3N12,1,B3DB,bbb
[Kr],1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,B3DB,bbb
CCCC(C)(COC(N)=O)COC(N)=O,1,B3DB,bbb
CC(C)=O,1,B3DB,bbb
c1ccc(-c2nnc(N3CCN(c4ncccn4)CC3)cc2-c2ccncc2)cc1,1,B3DB,bbb
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1,B3DB,bbb
COc1ccc(S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,1,B3DB,bbb
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,1,B3DB,bbb
NC(N)=O,1,B3DB,bbb
CC(=O)/C=C/c1cccs1,1,B3DB,bbb
CC(C)Nc1cccnc1N1CCNCC1,1,B3DB,bbb
CCC1(CC)C(=O)NC(=O)NC1=O,1,B3DB,bbb
CCOC(=O)c1ncn2c1CN(CCF)C(=O)c1cc(F)ccc1-2,1,B3DB,bbb
ClCCCl,1,B3DB,bbb
N#Cc1ccsc1C1=Nc2ccc(Cl)cc2NC(=O)C1,1,B3DB,bbb
O=c1cc(NC2CCN(Cc3ccc4c(c3)CCO4)CC2)c2cc(Cl)ccc2o1,1,B3DB,bbb
COC(C)=O,1,B3DB,bbb
C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)CC2,1,B3DB,bbb
CC(C)NCCCOc1cccc(CN2CCCCC2)c1,1,B3DB,bbb
Cl/C=C\Cl,1,B3DB,bbb
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1,B3DB,bbb
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1,B3DB,bbb
CC(C)n1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,1,B3DB,bbb
CN1C[C@H](CCn2c3c(c4ccccc42)C(=O)NCC3)CC1=O,1,B3DB,bbb
O=[N+]([O-])c1c(Cc2ccccc2)c[nH]c1NCCSCc1ccccn1,1,B3DB,bbb
CN(C)C1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1,1,B3DB,bbb
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,1,B3DB,bbb
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1,B3DB,bbb
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,1,B3DB,bbb
Cc1cc(=O)n(-c2ccccc2)n1C,1,B3DB,bbb
CC(C)O,1,B3DB,bbb
CCC(C)=O,1,B3DB,bbb
CC(C)NCC(O)COc1cccc2[nH]ccc12,1,B3DB,bbb
NC(=O)N1c2ccccc2C=Cc2ccccc21,1,B3DB,bbb
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1,B3DB,bbb
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,B3DB,bbb
CC(F)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1,B3DB,bbb
CN(C)Cc1ccc(-c2c[nH]c(=O)c3cccc(O)c23)cc1,1,B3DB,bbb
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,1,B3DB,bbb
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1,B3DB,bbb
Cc1c(I)c(=O)n(-c2ccccc2)n1C,1,B3DB,bbb
Cc1cc(-c2cc(N)n3nc(-c4ccccn4)nc3c2)ccn1,1,B3DB,bbb
Cc1nc(C)c(C)nc1C,1,B3DB,bbb
ClCC(Cl)Cl,1,B3DB,bbb
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,B3DB,bbb
O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2ccc(Cl)cc2)CC1,1,B3DB,bbb
OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1,B3DB,bbb
CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2,1,B3DB,bbb
CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,1,B3DB,bbb
